id,num,name,url,area,village,price,type,square,line,station,meter,addtime
822,1031671,嘉海雅苑东区-嘉定 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/1031671.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=826,嘉定,嘉海雅苑东区 ,1800,合租,20,-1,海波路黄家花园路,109,2019-08-19
823,5794817,金葫芦新村十二区-青浦 保洁服务 新上架 主卧,http://sh.baletu.com/house/5794817.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=827,青浦,金葫芦新村十二区 ,2200,合租,18,-1,镇中路重姚路,354,2019-08-19
824,852626,鹤沙航城汇康锦苑（沉香苑三期）-浦东 新上架 非一楼,http://sh.baletu.com/house/852626.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=828,浦东,鹤沙航城汇康锦苑（沉香苑三期） ,950,合租,15,16,鹤沙航城,1952,2019-08-19
825,550807,申城佳苑二期A块-浦东 独卫 新上架 电梯房 非一楼 主卧 朝南,http://sh.baletu.com/house/550807.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=829,浦东,申城佳苑二期A块 ,2000,合租,24,-1,孙环路高木桥路,218,2019-08-19
826,5737162,百合苑-奉贤 带阳台 新上架,http://sh.baletu.com/house/5737162.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=830,奉贤,百合苑 ,1200,合租,25,-1,奉浦新村(招呼站),681,2019-08-19
827,2794349,誉品谷水湾东区-松江 新上架 电梯房,http://sh.baletu.com/house/2794349.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=831,松江,誉品谷水湾东区 ,1650,合租,18,9,松江大学城,1022,2019-08-19
828,5729018,龙湖好望山-松江 近地铁 带阳台 新上架,http://sh.baletu.com/house/5729018.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=832,松江,龙湖好望山 1室1厅1卫,2650,整租,45,9,松江大学城,937,2019-08-19
829,4439992,崧泽华城秀景苑1期-青浦 新上架 电梯房 非一楼,http://sh.baletu.com/house/4439992.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=833,青浦,崧泽华城秀景苑1期 ,1200,合租,10,-1,秀源路崧泉路,123,2019-08-19
830,824026,三林新村A-浦东 独卫 新上架 电梯房 独立厨房 非一楼 主卧 朝南,http://sh.baletu.com/house/824026.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=834,浦东,三林新村A ,2600,合租,20,8,凌兆新村,1262,2019-08-19
831,809463,昌鑫家园-宝山 独卫 带阳台 新上架 非一楼 朝南,http://sh.baletu.com/house/809463.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=835,宝山,昌鑫家园 ,2300,合租,25,1,通河新村,824,2019-08-19
832,2621853,东方悦居-浦东 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/2621853.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=836,浦东,东方悦居 ,3400,合租,26,6,高青路,1084,2019-08-19
833,5817613,好日子大家园B区-宝山 近地铁 独卫 新上架 电梯房,http://sh.baletu.com/house/5817613.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=837,宝山,好日子大家园B区 ,1100,合租,8,7,刘行,740,2019-08-19
834,5544173,万博家园-闵行 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/5544173.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=838,闵行,万博家园 ,1980,合租,20,13,金沙江西路,1495,2019-08-19
835,1363558,莱顿小城怡林花园-松江 新上架 朝南,http://sh.baletu.com/house/1363558.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=839,松江,莱顿小城怡林花园 ,1500,合租,18,9,松江大学城,1945,2019-08-19
836,4788115,金鹤新城水岸秀苑-嘉定 近地铁 新上架 非一楼,http://sh.baletu.com/house/4788115.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=840,嘉定,金鹤新城水岸秀苑 ,1400,合租,20,13,金运路,981,2019-08-19
837,745813,东苑利华苑南区（奥塞花园）-闵行 近地铁 独卫 保洁服务 维修服务 可养宠物 新上架 朝南,http://sh.baletu.com/house/745813.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=841,闵行,东苑利华苑南区（奥塞花园） ,2400,合租,22,5,春申路,450,2019-08-19
838,3456442,蕉丽新村（古桐六村）-浦东 近地铁 独卫 新上架 电梯房 非一楼,http://sh.baletu.com/house/3456442.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=842,浦东,蕉丽新村（古桐六村） ,2600,合租,20,2,金科路,881,2019-08-19
839,4870775,宝欣苑九村-宝山 独卫 新上架 电梯房 非一楼,http://sh.baletu.com/house/4870775.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=843,宝山,宝欣苑九村 2室1厅1卫,2800,整租,75,7,罗南新村,1355,2019-08-19
840,5762135,金沙湾绿地和苑二期-嘉定 独卫 保洁服务 新上架 电梯房 非一楼 主卧 朝南,http://sh.baletu.com/house/5762135.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=844,嘉定,金沙湾绿地和苑二期 ,1800,合租,20,11,马陆,1152,2019-08-19
841,2630139,大宅风范城-嘉定 新上架 非一楼,http://sh.baletu.com/house/2630139.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=845,嘉定,大宅风范城 ,2250,合租,18,13,金运路,780,2019-08-19
842,1830649,祥和花苑-松江 近地铁 新上架 非一楼,http://sh.baletu.com/house/1830649.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=846,松江,祥和花苑 ,1260,合租,20,9,松江新城,742,2019-08-19
843,5794571,美罗家园美文苑-宝山 独卫 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/5794571.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=847,宝山,美罗家园美文苑 2室1厅1卫,3200,整租,40,7,罗南新村,1205,2019-08-19
844,2679671,新凯家园一期（西区）-松江 近地铁 新上架 电梯房 非一楼,http://sh.baletu.com/house/2679671.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=848,松江,新凯家园一期（西区） ,1100,合租,18,9,佘山,490,2019-08-19
845,1031631,泰宸沙河茗苑-嘉定 近地铁 独卫 新上架 电梯房 独立厨房 非一楼 主卧 朝南,http://sh.baletu.com/house/1031631.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=849,嘉定,泰宸沙河茗苑 ,2900,合租,20,13,金运路,847,2019-08-19
846,606870,新城香溢都荟-嘉定 带阳台 保洁服务 新上架 电梯房 独立厨房 非一楼 主卧 朝南,http://sh.baletu.com/house/606870.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=850,嘉定,新城香溢都荟 ,3400,合租,75,-1,回城南路沪宜公路,115,2019-08-19
847,5798224,美罗家园年吉苑-宝山 近地铁 独卫 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/5798224.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=851,宝山,美罗家园年吉苑 2室2厅1卫,3600,整租,60,7,美兰湖,352,2019-08-19
848,3721886,联星丽景苑-普陀 近地铁 新上架 电梯房 非一楼,http://sh.baletu.com/house/3721886.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=852,普陀,联星丽景苑 ,1350,合租,10,11,桃浦新村,222,2019-08-19
849,4580462,江桥佳苑二期-嘉定 新上架 非一楼,http://sh.baletu.com/house/4580462.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=853,嘉定,江桥佳苑二期 ,1450,合租,15,13,金沙江西路,1781,2019-08-19
850,5794818,金葫芦新村十二区-青浦 独卫 带阳台 新上架 主卧,http://sh.baletu.com/house/5794818.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=854,青浦,金葫芦新村十二区 ,2000,合租,18,-1,镇中路重姚路,354,2019-08-19
851,1830635,祥和花苑-松江 近地铁 新上架 非一楼 主卧,http://sh.baletu.com/house/1830635.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=855,松江,祥和花苑 ,1560,合租,18,9,松江新城,742,2019-08-19
852,5774759,美罗家园年吉苑-宝山 近地铁 新上架 电梯房 非一楼,http://sh.baletu.com/house/5774759.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=856,宝山,美罗家园年吉苑 ,1700,合租,18,7,美兰湖,352,2019-08-19
853,4941616,联星丽景苑-普陀 近地铁 独卫 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/4941616.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=857,普陀,联星丽景苑 ,1250,合租,14,11,桃浦新村,222,2019-08-19
854,4585781,江桥佳苑二期-嘉定 新上架 电梯房 非一楼,http://sh.baletu.com/house/4585781.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=858,嘉定,江桥佳苑二期 ,1500,合租,15,13,金沙江西路,1781,2019-08-19
855,5676311,美罗家园年吉苑-宝山 近地铁 新上架,http://sh.baletu.com/house/5676311.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=859,宝山,美罗家园年吉苑 ,1300,合租,15,7,美兰湖,352,2019-08-19
856,5798391,美罗家园年吉苑-宝山 近地铁 新上架 主卧,http://sh.baletu.com/house/5798391.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=860,宝山,美罗家园年吉苑 ,1200,合租,35,7,美兰湖,352,2019-08-19
857,5761763,美罗家园年吉苑-宝山 近地铁 新上架,http://sh.baletu.com/house/5761763.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=861,宝山,美罗家园年吉苑 ,1200,合租,16,7,美兰湖,352,2019-08-19
858,5676114,美罗家园年吉苑-宝山 近地铁 新上架,http://sh.baletu.com/house/5676114.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=862,宝山,美罗家园年吉苑 ,800,合租,8,7,美兰湖,352,2019-08-19
859,5798394,美罗家园年吉苑-宝山 近地铁 新上架,http://sh.baletu.com/house/5798394.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=863,宝山,美罗家园年吉苑 ,1500,合租,20,7,美兰湖,352,2019-08-19
860,5676943,美罗家园年吉苑-宝山 近地铁 新上架,http://sh.baletu.com/house/5676943.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=864,宝山,美罗家园年吉苑 ,1450,合租,15,7,美兰湖,352,2019-08-19
861,5797378,金沙湾绿地和苑二期-嘉定 独卫 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/5797378.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=865,嘉定,金沙湾绿地和苑二期 ,1650,合租,13,11,马陆,1152,2019-08-19
862,304991,紫薇景苑-浦东 独卫 新上架 非一楼 朝南,http://sh.baletu.com/house/304991.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=866,浦东,紫薇景苑 ,1800,合租,20,2,金科路,1138,2019-08-19
863,3093834,白洋苑-松江 新上架,http://sh.baletu.com/house/3093834.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=867,松江,白洋苑 ,1350,合租,15,9,松江体育中心,1394,2019-08-19
864,5705357,一品国际公寓-普陀 近地铁 独卫 新上架 电梯房 非一楼,http://sh.baletu.com/house/5705357.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=868,普陀,一品国际公寓 1室1厅1卫,6600,整租,40,3,中潭路,685,2019-08-19
865,730218,松云水苑-松江 新上架 电梯房 非一楼,http://sh.baletu.com/house/730218.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=869,松江,松云水苑 ,1500,合租,15,9,松江大学城,1201,2019-08-19
866,5571480,育秀四区-奉贤 新上架 非一楼,http://sh.baletu.com/house/5571480.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=870,奉贤,育秀四区 ,1050,合租,20,-1,乐购超市(招呼站),88,2019-08-19
867,1631766,润江花苑-松江 独卫 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/1631766.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=871,松江,润江花苑 2室1厅1卫,3650,整租,72,9,泗泾,1127,2019-08-19
868,4766420,皇宫半岛-浦东 独卫 新上架,http://sh.baletu.com/house/4766420.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=872,浦东,皇宫半岛 ,1280,合租,18,-1,沪南公路观海路,123,2019-08-19
869,958498,菊泉小区（菊太路300弄）-宝山 新上架 非一楼 朝南,http://sh.baletu.com/house/958498.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=873,宝山,菊泉小区（菊太路300弄） ,1300,合租,15,7,刘行,1154,2019-08-19
870,1142045,申城佳苑三期A块-浦东 新上架 电梯房 非一楼 主卧 朝南,http://sh.baletu.com/house/1142045.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=874,浦东,申城佳苑三期A块 ,2200,合租,20,-1,三灶浜路孙环路,270,2019-08-19
871,1051085,九龙仓兰宫-松江 近地铁 独卫 保洁服务 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/1051085.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=875,松江,九龙仓兰宫 ,2100,合租,20,9,松江大学城,650,2019-08-19
872,719521,五洲云景花苑-松江 新上架 电梯房 朝南,http://sh.baletu.com/house/719521.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=876,松江,五洲云景花苑 ,2100,合租,22,9,九亭,1695,2019-08-19
873,3015625,碧水濠庭-嘉定 新上架 电梯房 非一楼,http://sh.baletu.com/house/3015625.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=877,嘉定,碧水濠庭 ,1000,合租,20,-1,外钱公路外青松公路,245,2019-08-19
874,3918635,新虹桥明珠花园-青浦 新上架 电梯房 非一楼,http://sh.baletu.com/house/3918635.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=878,青浦,新虹桥明珠花园 ,1300,合租,16,-1,盈港东路明珠路,78,2019-08-19
875,593664,共康前进公寓-宝山 近地铁 新上架 非一楼 主卧,http://sh.baletu.com/house/593664.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=879,宝山,共康前进公寓 ,1600,合租,13,1,共康路,402,2019-08-19
876,5685594,美罗家园年吉苑-宝山 近地铁 新上架,http://sh.baletu.com/house/5685594.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=880,宝山,美罗家园年吉苑 ,1350,合租,18,7,美兰湖,352,2019-08-19
877,5794820,金葫芦新村十二区-青浦 独卫 带阳台 新上架,http://sh.baletu.com/house/5794820.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=881,青浦,金葫芦新村十二区 ,1900,合租,18,-1,镇中路重姚路,354,2019-08-19
878,2828395,馨乐佳苑-闵行 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/2828395.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=882,闵行,馨乐佳苑 ,2100,合租,25,-1,北青公路解放路,318,2019-08-19
879,1016765,好日子大家园C区-宝山 独卫 带阳台 新上架 非一楼 朝南,http://sh.baletu.com/house/1016765.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=883,宝山,好日子大家园C区 ,1650,合租,13,7,刘行,1078,2019-08-19
880,2867975,东旺名苑-浦东 新上架 主卧,http://sh.baletu.com/house/2867975.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=884,浦东,东旺名苑 ,3100,合租,25,6,上南路,913,2019-08-19
881,3606439,好日子大家园D区-宝山 新上架 非一楼,http://sh.baletu.com/house/3606439.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=885,宝山,好日子大家园D区 ,1400,合租,10,7,刘行,1470,2019-08-19
882,2893986,花木苑（世纪景典）-浦东 近地铁 新上架 智能电表 复式 非一楼,http://sh.baletu.com/house/2893986.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=886,浦东,花木苑（世纪景典） ,2200,合租,18,2,世纪公园,705,2019-08-19
883,5821690,高榆新村-嘉定 独卫 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/5821690.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=887,嘉定,高榆新村 ,2080,合租,18,13,金运路,1505,2019-08-19
884,5760469,新领地花木星辰苑-浦东 近地铁 独卫 带阳台 新上架 电梯房 智能电表 非一楼,http://sh.baletu.com/house/5760469.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=888,浦东,新领地花木星辰苑 ,3800,合租,20,2,世纪公园,807,2019-08-19
885,2260300,国亭花苑南区-松江 独卫 新上架 非一楼,http://sh.baletu.com/house/2260300.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=889,松江,国亭花苑南区 ,1400,合租,14,9,九亭,1438,2019-08-19
886,1299649,宝宸共和家园北区（三期）-宝山 近地铁 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/1299649.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=890,宝山,宝宸共和家园北区（三期） ,1750,合租,18,1,通河新村,453,2019-08-19
887,5810568,虹梅景苑一街坊-闵行 独卫 带阳台 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/5810568.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=891,闵行,虹梅景苑一街坊 ,1700,合租,15,-1,尚义路永德路,34,2019-08-19
888,1274688,大宅风范城-嘉定 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/1274688.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=892,嘉定,大宅风范城 ,2850,合租,24,13,金运路,780,2019-08-19
889,809519,昌鑫家园-宝山 新上架 非一楼,http://sh.baletu.com/house/809519.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=893,宝山,昌鑫家园 ,1800,合租,12,1,通河新村,824,2019-08-19
890,1017033,泰宸沙河茗苑-嘉定 近地铁 新上架 电梯房 主卧 朝南,http://sh.baletu.com/house/1017033.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=894,嘉定,泰宸沙河茗苑 ,2390,合租,22,13,金运路,847,2019-08-19
891,628414,东明花苑-松江 近地铁 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/628414.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=895,松江,东明花苑 ,1550,合租,17,9,松江新城,425,2019-08-19
892,2517774,外冈新苑北区-嘉定 新上架 非一楼,http://sh.baletu.com/house/2517774.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=896,嘉定,外冈新苑北区 ,1000,合租,30,-1,恒飞路百安公路,98,2019-08-19
893,4701766,地杰国际城三期-浦东 近地铁 新上架 电梯房 非一楼,http://sh.baletu.com/house/4701766.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=897,浦东,地杰国际城三期 ,1300,合租,15,11,御桥,388,2019-08-19
894,729777,采菊苑-宝山 新上架 电梯房 非一楼,http://sh.baletu.com/house/729777.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=898,宝山,采菊苑 ,2100,合租,30,7,刘行,969,2019-08-19
895,4629866,杨园三村（新龙路289弄）-浦东 新上架 智能电表,http://sh.baletu.com/house/4629866.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=899,浦东,杨园三村（新龙路289弄） ,1500,合租,14,-1,新园路园二路(招呼站),172,2019-08-19
896,5618266,好日子大家园B区-宝山 近地铁 新上架 非一楼 主卧,http://sh.baletu.com/house/5618266.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=900,宝山,好日子大家园B区 ,2050,合租,18,7,刘行,740,2019-08-19
897,2794571,松乐苑-松江 新上架 非一楼 朝南,http://sh.baletu.com/house/2794571.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=901,松江,松乐苑 ,1400,合租,18,9,松江体育中心,1361,2019-08-19
898,5587317,三湘四季花城-松江 近地铁 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/5587317.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=902,松江,三湘四季花城 ,2000,合租,30,9,松江大学城,411,2019-08-19
899,5750885,金沙湾绿地和苑二期-嘉定 独卫 保洁服务 维修服务 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/5750885.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=903,嘉定,金沙湾绿地和苑二期 ,2000,合租,28,11,马陆,1152,2019-08-19
900,5705717,一品国际公寓-普陀 近地铁 独卫 新上架 电梯房 非一楼,http://sh.baletu.com/house/5705717.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=904,普陀,一品国际公寓 1室1厅1卫,6800,整租,42,3,中潭路,685,2019-08-19
901,5774508,美罗家园年吉苑-宝山 近地铁 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/5774508.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=905,宝山,美罗家园年吉苑 ,1650,合租,21,7,美兰湖,352,2019-08-19
902,809529,昌鑫家园-宝山 带阳台 保洁服务 新上架 非一楼 朝南,http://sh.baletu.com/house/809529.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=906,宝山,昌鑫家园 ,2000,合租,24,1,通河新村,824,2019-08-19
903,5784969,美罗家园年吉苑-宝山 近地铁 独卫 保洁服务 新上架 主卧,http://sh.baletu.com/house/5784969.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=907,宝山,美罗家园年吉苑 ,1400,合租,20,7,美兰湖,352,2019-08-19
904,5808725,美罗家园年吉苑-宝山 近地铁 新上架 非一楼,http://sh.baletu.com/house/5808725.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=908,宝山,美罗家园年吉苑 ,1600,合租,30,7,美兰湖,352,2019-08-19
905,5784971,美罗家园年吉苑-宝山 近地铁 新上架,http://sh.baletu.com/house/5784971.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=909,宝山,美罗家园年吉苑 ,1350,合租,15,7,美兰湖,352,2019-08-19
906,5693893,美罗家园年吉苑-宝山 近地铁 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/5693893.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=910,宝山,美罗家园年吉苑 ,1200,合租,13,7,美兰湖,352,2019-08-19
907,5676112,美罗家园年吉苑-宝山 近地铁 新上架,http://sh.baletu.com/house/5676112.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=911,宝山,美罗家园年吉苑 ,1500,合租,15,7,美兰湖,352,2019-08-19
908,5784246,美罗家园年吉苑-宝山 近地铁 新上架,http://sh.baletu.com/house/5784246.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=912,宝山,美罗家园年吉苑 ,1400,合租,18,7,美兰湖,352,2019-08-19
909,5784248,美罗家园年吉苑-宝山 近地铁 新上架,http://sh.baletu.com/house/5784248.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=913,宝山,美罗家园年吉苑 ,1400,合租,18,7,美兰湖,352,2019-08-19
910,5326078,馨乐佳苑-闵行 独卫 新上架 非一楼 朝南,http://sh.baletu.com/house/5326078.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=914,闵行,馨乐佳苑 1室1厅1卫,2200,整租,35,-1,北青公路解放路,318,2019-08-19
911,200665,东苑利华苑南区（奥塞花园）-闵行 近地铁 带阳台 新上架 非一楼 朝南,http://sh.baletu.com/house/200665.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=915,闵行,东苑利华苑南区（奥塞花园） ,2350,合租,22,5,春申路,450,2019-08-19
912,1094333,中星海兰苑-嘉定 独卫 新上架 非一楼,http://sh.baletu.com/house/1094333.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=916,嘉定,中星海兰苑 3室1厅1卫,5200,整租,83,-1,海波路嘉涌路,261,2019-08-19
913,5762137,金沙湾绿地和苑二期-嘉定 独卫 保洁服务 新上架 电梯房 非一楼,http://sh.baletu.com/house/5762137.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=917,嘉定,金沙湾绿地和苑二期 ,1100,合租,13,11,马陆,1152,2019-08-19
914,5821693,高榆新村-嘉定 独卫 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/5821693.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=918,嘉定,高榆新村 ,1880,合租,18,13,金运路,1505,2019-08-19
915,2642068,龙湖好望山-松江 近地铁 独卫 保洁服务 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/2642068.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=919,松江,龙湖好望山 ,2600,合租,20,9,松江大学城,937,2019-08-19
916,1110091,牡丹路259弄小区-浦东 近地铁 带阳台 新上架 智能电表 非一楼 朝南,http://sh.baletu.com/house/1110091.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=920,浦东,牡丹路259弄小区 ,3200,合租,25,2,世纪公园,141,2019-08-19
917,1371541,蕉丽新村（古桐六村）-浦东 近地铁 新上架 非一楼 朝南,http://sh.baletu.com/house/1371541.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=921,浦东,蕉丽新村（古桐六村） ,1650,合租,12,2,金科路,881,2019-08-19
918,5760452,新领地花木星辰苑-浦东 近地铁 新上架 电梯房 智能电表 非一楼,http://sh.baletu.com/house/5760452.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=922,浦东,新领地花木星辰苑 ,3600,合租,18,2,世纪公园,807,2019-08-19
919,5759239,榴云新村（古桐三村）-浦东 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/5759239.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=923,浦东,榴云新村（古桐三村） ,2800,合租,25,2,广兰路,1333,2019-08-19
920,4669648,蔷薇苑-嘉定 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/4669648.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=924,嘉定,蔷薇苑 ,1000,合租,22,-1,,1424,2019-08-19
921,4622301,华高新苑北区-浦东 近地铁 独卫 保洁服务 新上架 智能电表 非一楼 朝南,http://sh.baletu.com/house/4622301.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=925,浦东,华高新苑北区 ,1700,合租,15,12,杨高北路,661,2019-08-19
922,5268888,玉兰香苑四期-浦东 独卫 新上架 非一楼 主卧,http://sh.baletu.com/house/5268888.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=926,浦东,玉兰香苑四期 ,2300,合租,25,-1,张东路高科中路,217,2019-08-19
923,3234949,好日子大家园D区-宝山 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/3234949.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=927,宝山,好日子大家园D区 ,1500,合租,20,7,刘行,1470,2019-08-19
924,2643431,上海源花城-松江 新上架 电梯房 非一楼,http://sh.baletu.com/house/2643431.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=928,松江,上海源花城 ,1600,合租,16,9,九亭,1704,2019-08-19
925,4935839,北海大厦-徐汇 近地铁 新上架 电梯房 非一楼,http://sh.baletu.com/house/4935839.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=929,徐汇,北海大厦 ,2380,合租,9,4,上海体育场,228,2019-08-19
926,954811,海桐小区-浦东 近地铁 新上架 智能电表 非一楼 朝南,http://sh.baletu.com/house/954811.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=930,浦东,海桐小区 ,2700,合租,20,2,世纪公园,588,2019-08-19
